%Coating ID SN0207
%x,y,cFactorCorr
328.641,-52.052,1.038016715
325.945,-40.629,1.03763619888
331.712,-26.106,1.0369174882
328.187,-13.574,1.03634559521
321.324,-28.112,1.03711414436
317.651,-56.01,1.03840004389
314.618,-14.546,1.03643773454
311.934,-43.513,1.03794015409
306.588,-72.109,1.03915055788
299.901,-59.654,1.03870337808
304.304,-29.971,1.03727479021
294.649,-15.442,1.03637362315
291.42,-46.156,1.03806304247
284.999,-76.365,1.039494625
281.038,-31.665,1.03715526011
275.726,-62.933,1.03882467556
256.916,-80.058,1.03966143126
264.693,-48.507,1.03796524029
268.61,-16.248,1.03604481005
251.867,-33.159,1.03679225067
245.385,-65.751,1.03878455635
234.703,-97.217,1.04041555105
222.716,-83.069,1.03956174347
232.271,-50.527,1.03766116132
237.097,-16.958,1.03557402471
217.445,-34.44,1.03643278828
209.38,-68.032,1.03856632042
196.16,-99.948,1.04031156325
182.589,-85.143,1.03944537342
194.6,-52.143,1.03739860589
200.698,-17.559,1.03519037383
178.239,-35.454,1.03626510368
167.898,-69.546,1.0384719669
151.104,-100.965,1.04021890653
136.399,-85.705,1.03945949626
152.051,-53.205,1.03738667029
160.078,-18.036,1.03517170318
134.885,-36.142,1.03638405576
120.935,-69.822,1.03856742179
98.743,-98.743,1.04013980118
53.339,-104.684,1.04025524865
83.078,-83.078,1.03930163096
104.684,-53.339,1.03743016728
116.044,-18.379,1.03522011296
87.49,-36.239,1.03621465999
66.962,-66.962,1.03822427812
36.239,-87.49,1.03933598123
0,-94.698,1.0396943492
-36.239,-87.49,1.03940070945
-66.962,-66.962,1.03822412398
-87.49,-36.239,1.03627998396
-94.698,0,1.03404494366
-87.49,36.239,1.03192636613
-66.962,66.962,1.03029771813
-36.239,87.49,1.02928747705
0,94.698,1.028969666
36.239,87.49,1.02939174825
66.962,66.962,1.03044014027
87.49,36.239,1.03195852597
94.698,0,1.03400446682
116.044,18.379,1.03306027359
104.684,53.339,1.03123665881
83.078,83.078,1.02981478714
53.339,104.684,1.02867006897
18.379,116.044,1.02792786018
-18.379,116.044,1.02784908708
-53.339,104.684,1.02853761405
-83.078,83.078,1.02960417938
-104.684,53.339,1.03114928354
-116.044,18.379,1.03309755464
-116.044,-18.379,1.03531551914
-104.684,-53.339,1.03752680913
-83.078,-83.078,1.03933017418
-53.339,-104.684,1.04026274189
-98.743,-98.743,1.04017200324
-120.935,-69.822,1.03864901847
-134.885,-36.142,1.03649324919
-139.643,0,1.03424137314
-134.885,36.142,1.0321292898
-120.935,69.822,1.03033773657
-98.743,98.743,1.02886139051
-69.822,120.935,1.02752751739
69.822,120.935,1.02778897699
98.743,98.743,1.02910438094
120.935,69.822,1.03043125833
134.885,36.142,1.03208498827
139.643,0,1.03411729035
160.078,18.036,1.03301623005
152.051,53.205,1.03115120895
136.399,85.705,1.02963376382
113.908,113.908,1.02827293852
151.104,100.965,1.02889669133
167.898,69.546,1.03036334418
178.239,35.454,1.03202902552
181.731,0,1.0340542022
200.698,17.559,1.03311211836
194.6,52.143,1.03125861251
182.589,85.143,1.02967791151
165.03,115.555,1.02824225831
196.16,99.948,1.02915559329
209.38,68.032,1.03061115017
217.445,34.44,1.03234459177
220.155,0,1.03431347911
237.097,16.958,1.03360878896
232.271,50.527,1.03173228688
222.716,83.069,1.03009514175
245.385,65.751,1.03118624486
251.867,33.159,1.03295436337
254.041,0,1.03488094951
268.61,16.248,1.03420118653
264.693,48.507,1.03236163158
282.817,0,1.03534107132
281.038,31.665,1.03355662846
275.726,62.933,1.03177477789
291.42,46.156,1.03286734687
294.649,15.442,1.03463353266
305.777,0,1.03565143901
304.304,29.971,1.03392606331
314.618,14.546,1.03488512723
322.551,0,1.0356948255
-222.716,83.069,1.03010740132
-232.271,50.527,1.03183992926
-237.097,16.958,1.03375941657
-237.097,-16.958,1.03578520695
-232.271,-50.527,1.03783180179
-222.716,-83.069,1.0397038296
-234.703,-97.217,1.04045229944
-245.385,-65.751,1.03886548958
-251.867,-33.159,1.03694562918
-254.041,0,1.03498500789
-251.867,33.159,1.03304064891
-245.385,65.751,1.03128053331
-264.693,48.507,1.03242491245
-268.61,16.248,1.03422270336
-268.61,-16.248,1.03611423988
-264.693,-48.507,1.03796816016
-256.916,-80.058,1.03968625293
-275.726,-62.933,1.03882747953
-281.038,-31.665,1.03704448758
-282.817,0,1.0352509628
-281.038,31.665,1.03348156465
-275.726,62.933,1.0317496076
-294.649,15.442,1.0344480123
-291.42,46.156,1.03271559993
-294.649,-15.442,1.03615300603
-291.42,-46.156,1.03785040832
-284.999,-76.365,1.03935565042
-299.901,-59.654,1.03841191655
-304.304,-29.971,1.03687646243
-305.777,0,1.03526241255
-304.304,29.971,1.03361697015
-314.618,14.546,1.03439702563
-314.618,-14.546,1.03596713419
-311.934,-43.513,1.03744534545
-306.588,-72.109,1.03882418049
-317.651,-56.01,1.0378048378
-321.324,-28.112,1.03647618818
-322.551,0,1.03504518528
-328.187,-13.574,1.03556352509
-331.712,-26.106,1.03597892836
-325.945,-40.629,1.03690091342
-328.641,-52.052,1.03719777748
-196.16,-99.948,1.04039389531
-209.38,-68.032,1.0386934141
-217.445,-34.44,1.03659622164
-220.155,0,1.03453362657
-217.445,34.44,1.03250876259
-209.38,68.032,1.03067882053
-196.16,99.948,1.02905118762
-165.03,115.555,1.02803685045
-182.589,85.143,1.02961242143
-194.6,52.143,1.03135242665
-200.698,17.559,1.03330944339
-200.698,-17.559,1.03540480326
-194.6,-52.143,1.03760993847
-182.589,-85.143,1.03958972808
-151.104,-100.965,1.04028900082
-167.898,-69.546,1.03862824685
-178.239,-35.454,1.03644941443
